id,nombre,plataforma,marca,puntuacion usuarios
14408,FireStarter,PC,PC,5.6
14474,Art of Murder: Cards of Destiny,PC,PC,5.5
14465,One Punch Man: A Hero Nobody Knows,PlayStation4,SONY,3.8
14549,Mugen Souls Z,PlayStation3,SONY,6.3
14400,Sinner: Sacrifice for Redemption,PlayStation4,SONY,3.8
14494,Legend: Hand of God,PC,PC,5.6
14455,BASS Strike,PlayStation2,SONY,5.8
14429,Necropolis,PlayStation4,SONY,3.8
14513,Eclipse: Edge of Light,PlayStation4,SONY,3.8
14456,SVC Chaos: SNK vs. Capcom,Xbox,MICROSOFT,5.8
14403,Dynasty Warriors 7,PlayStation3,SONY,7.3
14389,"Medieval Lords: Build, Defend, Expand",PC,PC,7.3
14435,Boogie,Wii,NINTENDO,5.3
14454,Myst III: Exile,PlayStation2,SONY,7.0
14432,Zotrix,PlayStation4,SONY,3.7
14540,Pac-Man World Rally,GameCube,NINTENDO,8.4
14564,Far Cry 5: Lost on Mars,PlayStation4,SONY,5.6
14401,Space Chimps,Xbox360,MICROSOFT,5.3
14479,Randal's Monday,PC,PC,6.8
14554,Sonic Adventure DX Director's Cut,GameCube,NINTENDO,7.8
14475,DreamWorks Shrek the Third,PSP,SONY,3.6
14481,Double Dragon,Xbox360,MICROSOFT,6.3
14393,Lifeless Planet: Premier Edition,XboxOne,MICROSOFT,6.8
14415,Shadow Puppeteer,WiiU,NINTENDO,6.2
14371,Typoman,WiiU,NINTENDO,7.0
14416,Of Orcs and Men,PlayStation3,SONY,6.3
14418,Hunted: The Demon's Forge,PlayStation3,SONY,6.3
14502,Dynasty Warriors 5: Xtreme Legends,PlayStation2,SONY,8.2
14487,FIFA Soccer 13,PlayStationVita,SONY,4.1
14520,Dragon Ball: Raging Blast,PlayStation3,SONY,7.3
14375,Vancouver 2010 - The Official Video Game of the Olympic Winter Games,PC,PC,3.4
14477,Robotech: Invasion,PlayStation2,SONY,7.3
14524,RWBY: Grimm Eclipse,XboxOne,MICROSOFT,7.3
14459,Bolt,Xbox360,MICROSOFT,6.7
14515,Men of War: Condemned Heroes,PC,PC,6.4
14407,Special Forces: Team X,Xbox360,MICROSOFT,6.8
14496,Rugby 20,XboxOne,MICROSOFT,4.0
14419,The Getaway: Black Monday,PlayStation2,SONY,7.8
14500,Tour de France 2018,PlayStation4,SONY,6.4
14392,Need for Speed ProStreet,PSP,SONY,7.3
14428,Pirates of the Caribbean: At World's End,PC,PC,6.4
14433,Destiny Connect: Tick-Tock Travelers,Switch,NINTENDO,5.8
14528,Uncanny Valley,XboxOne,MICROSOFT,3.3
14509,Rocketmen: Axis of Evil,PlayStation3,SONY,5.3
14441,NFL QB Club 2001,Nintendo64,NINTENDO,7.5
14508,Prince of Persia: The Forgotten Sands,DS,NINTENDO,6.8
14472,Onechanbara Z2: Chaos,PlayStation4,SONY,6.8
14516,Chulip,PlayStation2,SONY,7.5
14442,Spy Hunter 2,PlayStation2,SONY,6.4
14536,Back to Bed,PC,PC,5.8
14372,Datura,PlayStation3,SONY,5.5
14388,Landit Bandit,PlayStation3,SONY,7.0
14495,Griefhelm,PC,PC,6.8
14440,"Hey You, Pikachu!",Nintendo64,NINTENDO,6.4
14394,Call of Duty: Modern Warfare 3 - Defiance,DS,NINTENDO,1.2
14469,WWE 2K Battlegrounds,XboxOne,MICROSOFT,5.8
14468,Genesis Rising: The Universal Crusade,PC,PC,5.5
14525,Soul Axiom,PC,PC,6.1
14427,Mobile Suit Gundam: Extreme VS-Force,PlayStationVita,SONY,6.8
14518,Sniper: Ghost Warrior 3,XboxOne,MICROSOFT,6.4
14539,Trials of the Blood Dragon,XboxOne,MICROSOFT,5.6
14486,SpongeBob SquarePants: Creature from the Krusty Krab,Wii,NINTENDO,5.7
14478,Dynasty Warriors Vol. 2,PSP,SONY,8.4
14547,Vietcong: Purple Haze,Xbox,MICROSOFT,8.4
14420,Stranger Things 3: The Game,PlayStation4,SONY,4.9
14566,Fade to Silence,XboxOne,MICROSOFT,6.7
14369,Transformers: Dark of the Moon,PlayStation3,SONY,5.9
14488,Tennis World Tour 2,PlayStation4,SONY,8.6
14567,Toren,PC,PC,5.9
14499,Bomberman Land,Wii,NINTENDO,7.6
14498,Faery: Legends of Avalon,Xbox360,MICROSOFT,6.8
14406,Armored Core: Nine Breaker,PlayStation2,SONY,8.6
14497,Wizardry: Labyrinth of Lost Souls,PlayStation3,SONY,5.7
14476,World War II Online: Blitzkrieg,PC,PC,7.1
14480,Armikrog,PC,PC,5.1
14560,Tony Hawk's Proving Ground,Wii,NINTENDO,6.2
14391,TRON: Evolution,PC,PC,5.6
14452,Destruction Derby Arenas,PlayStation2,SONY,8.0
14501,Rocketmen: Axis of Evil,Xbox360,MICROSOFT,7.9
14464,Disney Epic Mickey 2: The Power of Two,WiiU,NINTENDO,5.6
14552,Arctic Thunder,Xbox,MICROSOFT,6.7
14434,DreamWorks Shrek Forever After,PlayStation3,SONY,2.5
14423,Rampage: Total Destruction,GameCube,NINTENDO,6.7
14555,Dawn of Mana,PlayStation2,SONY,7.4
14529,Catlateral Damage,PlayStation4,SONY,5.1
14482,Blazing Angels: Squadrons of WWII,Wii,NINTENDO,6.8
14571,Army Men Advance,GameBoyAdvance,NINTENDO,8.0
14436,Corvette,PlayStation2,SONY,6.2
14378,OK K.O.! Let's Play Heroes,XboxOne,MICROSOFT,6.3
14523,Pulse,PC,PC,5.1
14512,Dead Island: Riptide,Xbox360,MICROSOFT,6.3
14439,ESPN Great Outdoor Games Bass 2002,GameBoyAdvance,NINTENDO,7.8
14426,NASCAR 08,PlayStation3,SONY,4.9
14545,Deep Labyrinth,DS,NINTENDO,6.3
14492,The First Templar,PC,PC,5.9
14445,The LEGO Movie 2 Videogame,PlayStation4,SONY,1.9
14453,Dungeons & Dragons: Eye of the Beholder,GameBoyAdvance,NINTENDO,5.9
14531,Batman: Vengeance,PC,PC,6.8
14399,Frontline: Fields of Thunder,PC,PC,7.4
14570,The Incredible Hulk (2003),GameBoyAdvance,NINTENDO,7.4
14511,Spider-Man: Friend or Foe,PC,PC,5.9
14519,The Nightmare of Druaga,PlayStation2,SONY,8.3
14548,Animal Force,PlayStation4,SONY,5.0
14412,CrimeCraft,PC,PC,5.9
14404,Akiba's Trip: Undead & Undressed,PlayStation3,SONY,7.6
14467,Fossil Fighters: Frontier,3DS,NINTENDO,5.1
14562,UberSoldier,PC,PC,6.3
14374,Stranded Sails: Explorers of the Cursed Islands,Switch,NINTENDO,6.6
14437,Spawn: Armageddon,Xbox,MICROSOFT,7.1
14514,Orangeblood,PC,PC,7.0
14491,Tomb Raider: Chronicles,PC,PC,7.1
14398,Micro Machines World Series,XboxOne,MICROSOFT,5.0
14395,Driver '76,PSP,SONY,7.4
14370,Kirby Battle Royale,3DS,NINTENDO,7.1
14450,Judge Dredd: Dredd VS Death,Xbox,MICROSOFT,6.7
14381,Sonic Forces,PlayStation4,SONY,6.7
14565,Toy Home,PlayStation3,SONY,5.1
14526,Spider-Man: Edge of Time,Xbox360,MICROSOFT,7.0
14425,Empire Earth II: The Art of Supremacy,PC,PC,6.7
14537,Tiny Troopers,PC,PC,5.4
14551,Harbinger,PC,PC,7.0
14451,The Lord of the Rings: Conquest,PC,PC,6.5
14417,Body and Brain Connection,Xbox360,MICROSOFT,4.8
14377,Fade to Silence,PC,PC,4.6
14367,The King of Fighters XII,PlayStation3,SONY,5.2
14462,Teenage Mutant Ninja Turtles 3: Mutant Nightmare,GameCube,NINTENDO,6.6
14373,Naruto Shippuden: Kizuna Drive,PSP,SONY,5.2
14490,Nether,PC,PC,4.6
14413,Naruto: Path of the Ninja,DS,NINTENDO,7.2
14382,Group S Challenge,Xbox,MICROSOFT,6.3
14522,Ruff Trigger: The Vanocore Conspiracy,PlayStation2,SONY,7.4
14390,Sacred 3,PC,PC,1.5
14535,Disney Epic Mickey 2: The Power of Two,PlayStationVita,SONY,6.6
14546,Capcom Fighting Evolution,PlayStation2,SONY,5.2
14410,Faery: Legends of Avalon,PlayStation3,SONY,6.7
14544,Wrecked: Revenge Revisited,Xbox360,MICROSOFT,5.5
14424,Dark Void,PC,PC,5.2
14483,Breach,Xbox360,MICROSOFT,4.4
14550,Lionheart: Legacy of the Crusader,PC,PC,7.4
14561,"Warhammer 40,000: Squad Command",DS,NINTENDO,7.9
14368,Mario Party: Island Tour,3DS,NINTENDO,6.0
14471,ZHEROS,XboxOne,MICROSOFT,4.4
14503,Neverland Card Battles,PSP,SONY,8.0
14444,Mobile Suit Gundam Seed: Battle Assault,GameBoyAdvance,NINTENDO,7.7
14541,Guitar Hero: Van Halen,Xbox360,MICROSOFT,6.0
14447,Captain America: Super Soldier,Wii,NINTENDO,7.2
14558,The Amazing Spider-Man 2,PC,PC,5.5
14489,Dead Space 2: Severed,Xbox360,MICROSOFT,6.8
14385,Wolfenstein 3D,GameBoyAdvance,NINTENDO,6.5
14506,Black Mirror,XboxOne,MICROSOFT,2.8
14504,Stronghold Legends,PC,PC,7.2
14534,Toy Story 2: Buzz Lightyear to the Rescue!,Dreamcast,SEGA,7.4
14510,Army Corps of Hell,PlayStationVita,SONY,6.6
14421,Rayman Raving Rabbids 2,DS,NINTENDO,6.7
14533,Ready 2 Rumble Boxing: Round 2,GameBoyAdvance,NINTENDO,7.8
14387,Dragon Valor,PlayStation,SONY,8.9
14383,Teenage Mutant Ninja Turtles,GameCube,NINTENDO,7.6
14397,Dynasty Warriors 9,PC,PC,2.8
14448,SOL: Exodus,PC,PC,6.5
14409,The Princess Guide,Switch,NINTENDO,4.6
14457,Rise of the Argonauts,PlayStation3,SONY,7.0
14446,Skater XL,PlayStation4,SONY,5.2
14405,Dragon Ball Z: Harukanaru Densetsu,DS,NINTENDO,6.5
14431,Goliath,PC,PC,6.9
14493,Astro Bears Party,Switch,NINTENDO,6.7
14470,The Bunker,PC,PC,5.7
14430,Uno,XboxOne,MICROSOFT,7.1
14296,Desert Child,PlayStation4,SONY,6.2
14250,Fullmetal Alchemist: Dual Sympathy,DS,NINTENDO,6.8
14143,Truberbrook,Switch,NINTENDO,5.6
14257,Bridge Constructor,XboxOne,MICROSOFT,6.2
14334,Furry Legends,Wii,NINTENDO,6.3
14354,Duke Nukem Forever: The Doctor Who Cloned Me,Xbox360,MICROSOFT,6.8
14337,Time Machine VR,PC,PC,8.4
14326,Vigilante 8: Arcade,Xbox360,MICROSOFT,8.4
14262,Assassin's Creed: Altair's Chronicles,DS,NINTENDO,6.3
14362,X2: Wolverine's Revenge,Xbox,MICROSOFT,6.2
14339,BlowOut,PlayStation2,SONY,6.2
14219,Atomic Ninjas,PlayStation3,SONY,5.6
14164,Beijing 2008 - The Official Video Game of the Olympic Games,PlayStation3,SONY,5.6
14228,CART Fury Championship Racing,PlayStation2,SONY,6.3
14152,WWE SmackDown vs. Raw 2009,DS,NINTENDO,8.1
14205,Conflict: Vietnam,PlayStation2,SONY,8.1
14129,Steel Diver,3DS,NINTENDO,6.3
14216,Memoranda,PC,PC,6.3
14150,1954: Alcatraz,PC,PC,6.3
14298,Maelstrom (2007),PC,PC,6.3
14166,TRON: Evolution,PlayStation3,SONY,6.3
14294,ReCore,PC,PC,6.0
14220,God Mode,Xbox360,MICROSOFT,6.3
14209,Horizon,PC,PC,6.7
14147,Gunblade NY & L.A. Machineguns Arcade Hits Pack,Wii,NINTENDO,8.0
14271,Heritage of Kings: The Settlers,PC,PC,5.9
14350,Viviette,Switch,NINTENDO,6.5
14140,Romance of the Three Kingdoms XIV,PC,PC,6.5
14196,Aliens in the Attic,DS,NINTENDO,6.7
14279,Highland Warriors,PC,PC,5.7
14226,Trivial Pursuit Unhinged,Xbox,MICROSOFT,8.0
14197,Resident Evil Outbreak File #2,PlayStation2,SONY,7.9
14286,Bladestorm: Nightmare,PlayStation4,SONY,6.0
14159,Drawn to Life: The Next Chapter,Wii,NINTENDO,6.0
14310,Game of Thrones,PC,PC,6.5
14251,Kao the Kangaroo Round 2,PlayStation2,SONY,8.3
14267,There Came an Echo,PC,PC,5.7
14343,Elex,PlayStation4,SONY,6.5
14214,Tennis World Tour 2,XboxOne,MICROSOFT,8.3
14268,Senran Kagura 2: Deep Crimson,3DS,NINTENDO,6.5
14183,The Church in the Darkness,XboxOne,MICROSOFT,6.5
14317,Dark Rose Valkyrie,PlayStation4,SONY,6.0
14328,Rocky Balboa,PSP,SONY,6.6
14281,The Terminator: Dawn of Fate,PlayStation2,SONY,5.9
14319,Bladestorm: The Hundred Years' War,PlayStation3,SONY,7.9
14243,Classic NES Series: Metroid,GameBoyAdvance,NINTENDO,8.3
14239,WRC Powerslide,Xbox360,MICROSOFT,5.8
14347,Army of Two: The Devil's Cartel,PlayStation3,SONY,6.7
14336,Carnival Games VR,PlayStation4,SONY,5.8
14307,Heavy Metal: Geomatrix,Dreamcast,SEGA,5.8
14193,Skellboy,Switch,NINTENDO,5.8
14194,The Council - Episode 4: Burning Bridges,PC,PC,6.6
14301,Sword Art Online: Alicization Lycoris,XboxOne,MICROSOFT,6.6
14225,The Sims 2,GameBoyAdvance,NINTENDO,7.9
14227,Virtua Striker 2002,GameCube,NINTENDO,6.6
14213,Lost Planet 3,Xbox360,MICROSOFT,5.8
14191,ShellShock: Nam '67,PlayStation2,SONY,8.3
14238,Space Hulk,PC,PC,6.6
14153,Bee Simulator,PC,PC,5.9
14221,BreakQuest,PSP,SONY,5.9
14182,TRON: Evolution,Xbox360,MICROSOFT,5.9
14176,Tomb Raider: Legend,DS,NINTENDO,8.3
14358,Over the Hedge: Hammy Goes Nuts,PSP,SONY,8.0
14304,Marvel Heroes,PC,PC,6.7
14242,Cars Race-O-Rama,Wii,NINTENDO,6.0
14254,Dynasty Warriors 7,Xbox360,MICROSOFT,8.1
14252,The Fast and the Furious,PSP,SONY,6.0
14126,Pac-Man and the Ghostly Adventures,WiiU,NINTENDO,6.5
14212,Jackass the Game,PSP,SONY,6.7
14157,Enter the Matrix,PC,PC,6.7
14322,Starsky & Hutch,Xbox,MICROSOFT,5.7
14172,Attractio,PlayStation4,SONY,6.1
14128,Time Crisis: Razing Storm,PlayStation3,SONY,6.4
14135,Shining Soul,GameBoyAdvance,NINTENDO,8.2
14321,The Lord of the Rings: Aragorn's Quest,Wii,NINTENDO,8.2
14175,Front Mission Evolved,PlayStation3,SONY,6.1
14282,Street Hoops,Xbox,MICROSOFT,6.4
14132,Blacklight: Retribution,PlayStation4,SONY,6.1
14187,Marine Park Empire,PC,PC,6.1
14232,Blade Kitten,Xbox360,MICROSOFT,6.4
14258,Blaster Master: Overdrive,Wii,NINTENDO,8.4
14269,Fishing Master,Wii,NINTENDO,8.1
14217,Pokemon Rumble World,3DS,NINTENDO,6.1
14353,The Long Reach,Switch,NINTENDO,6.3
14236,Pro Evolution Soccer 2008,DS,NINTENDO,6.3
14341,Cartoon Network: Punch Time Explosion,3DS,NINTENDO,6.1
14309,Cel Damage HD,PlayStation4,SONY,6.1
14287,The Lord of the Rings: Aragorn's Quest,PlayStation3,SONY,6.1
14361,Jack the Ripper,PC,PC,6.4
14366,Mobile Suit Gundam: Journey to Jaburo,PlayStation2,SONY,8.2
14178,Evil Dead: A Fistful of Boomstick,Xbox,MICROSOFT,8.0
14237,Assassin's Creed II: Battle of Forli,Xbox360,MICROSOFT,6.5
14215,Sword Art Online: Alicization Lycoris,PlayStation4,SONY,6.0
14342,Wii Play,Wii,NINTENDO,6.5
14265,TMNT,Xbox360,MICROSOFT,6.5
14181,Odyssey: The Search for Ulysses,PC,PC,8.0
14356,Hero of Sparta,PSP,SONY,6.7
14335,Futurama,Xbox,MICROSOFT,6.7
14283,Star Wars: Obi-Wan,Xbox,MICROSOFT,5.7
14151,Star Ocean: Integrity and Faithlessness,PlayStation4,SONY,6.4
14261,V-Rally 4,PlayStation4,SONY,6.0
14170,APB (All Points Bulletin),PC,PC,5.7
14224,Hired Guns: The Jagged Edge,PC,PC,6.4
14230,PGA European Tour,Nintendo64,NINTENDO,8.0
14210,Yanya Caballista: City Skater,PlayStation2,SONY,5.7
14315,Fate/Extra,PSP,SONY,8.0
14295,Tom Clancy's Ghost Recon 2,PlayStation2,SONY,5.7
14161,ZHEROS,PC,PC,6.1
14167,Front Mission Evolved,Xbox360,MICROSOFT,6.1
14137,Battle of the Bands,Wii,NINTENDO,6.0
14270,Iron Phoenix,Xbox,MICROSOFT,6.5
14199,Singles: Flirt Up Your Life,PC,PC,7.4
14208,Fortix,PSP,SONY,6.8
14330,Scrap Garden,PC,PC,7.5
14245,X2: Wolverine's Revenge,PlayStation2,SONY,7.1
14311,Adventures to Go!,PSP,SONY,7.5
14288,Venture Kid,Switch,NINTENDO,6.9
14145,Dynasty Warriors: Gundam 3,PlayStation3,SONY,7.5
14256,Ritual: Crown of Horns,Switch,NINTENDO,7.3
14276,Bang Bang Racing,Xbox360,MICROSOFT,5.5
14177,L.A. Rush,PlayStation2,SONY,7.5
14146,Commandos Strike Force,PlayStation2,SONY,8.6
14246,Whirl Tour,PlayStation2,SONY,7.2
14274,Mitsurugi Kamui Hikae,PlayStation4,SONY,4.2
14364,BMX XXX,Xbox,MICROSOFT,7.2
14231,Drakengard 2,PlayStation2,SONY,6.9
14142,The Dark Crystal: Age of Resistance Tactics,XboxOne,MICROSOFT,4.3
14259,Cars Mater-National Championship,Xbox360,MICROSOFT,7.8
14154,Rayman DS,DS,NINTENDO,7.5
14248,Takeda,PC,PC,7.1
14179,Inside Pitch 2003,Xbox,MICROSOFT,6.8
14168,One Piece: World Seeker,PlayStation4,SONY,4.3
14327,Overlord Minions,DS,NINTENDO,4.0
14357,ARKANOID Live!,Xbox360,MICROSOFT,4.0
14263,Emergency 3,PC,PC,5.4
14160,Gas Guzzlers: Combat Carnage,PC,PC,7.5
14277,Madagascar: Escape 2 Africa,PlayStation3,SONY,7.0
14149,God Mode,PC,PC,6.8
14139,Casper: Spirit Dimensions,PlayStation2,SONY,3.9
14255,Code Lyoko: Quest for Infinity,Wii,NINTENDO,7.8
14318,The Dwarves,XboxOne,MICROSOFT,3.9
14204,Untold Legends: Dark Kingdom,PlayStation3,SONY,7.0
14174,Shelter 2,PC,PC,6.8
14203,John Daly's ProStroke Golf,PlayStation3,SONY,4.0
14163,Silent Hill: Book of Memories,PlayStationVita,SONY,5.0
14192,Nickelodeon Kart Racers 2: Grand Prix,PlayStation4,SONY,6.9
14260,Dawnspire: Prelude,PC,PC,7.3
14266,Dead by Daylight,XboxOne,MICROSOFT,4.7
14314,Ninja Gaiden 3,PlayStation3,SONY,5.0
14185,Wheelman,PC,PC,6.8
14156,The Black Mirror,PC,PC,8.4
14240,The Church in the Darkness,PlayStation4,SONY,5.0
14123,80 Days (2005),PC,PC,7.1
14158,Way of the Samurai 4,PlayStation3,SONY,7.1
14278,Ribbit King,PlayStation2,SONY,7.6
14290,Conflict: Denied Ops,PC,PC,4.6
14235,Alone in the Dark,Xbox360,MICROSOFT,5.5
14345,Marvel Nemesis: Rise of the Imperfects,Xbox,MICROSOFT,7.6
14148,Enemy Engaged 2,PC,PC,4.8
14303,Marvel Nemesis: Rise of the Imperfects,PSP,SONY,8.6
14195,Defenders of Ardania,PC,PC,4.6
14273,Space Hulk: Deathwing,PC,PC,5.4
14184,Assassin's Creed II: Battle of Forli,PlayStation3,SONY,5.6
14324,Darkstone,PlayStation,SONY,7.6
14136,The Castle Doctrine,PC,PC,6.9
14312,Diplomacy,PC,PC,4.6
14186,Over the Hedge,PlayStation2,SONY,8.4
14323,Gore: Ultimate Soldier,PC,PC,7.2
14320,1-2-Switch,Switch,NINTENDO,4.8
14280,Fighter Maker 2,PlayStation2,SONY,7.8
14131,The Weaponographist,PC,PC,6.9
14332,The Caligula Effect,PlayStationVita,SONY,6.9
14352,This is the Police 2,Switch,NINTENDO,4.9
14306,Wizards of Waverly Place,DS,NINTENDO,5.5
14124,The Starship Damrey,3DS,NINTENDO,6.9
14348,Romancing SaGa,PlayStation2,SONY,7.8
14189,Kyn,PC,PC,4.9
14169,Jupiter & Mars,PlayStation4,SONY,4.9
14138,NBA ShootOut 2004,PlayStation2,SONY,7.8
14244,Victoria: An Empire Under the Sun,PC,PC,8.7
14198,Spider-Man: Friend or Foe,PSP,SONY,4.4
14133,Mega Man Star Force 3: Black Ace,DS,NINTENDO,8.7
14365,RLH: Run Like Hell,PlayStation2,SONY,7.2
14162,Dungeons & Dragons Tactics,PSP,SONY,7.5
14241,Urban Trial Freestyle,PC,PC,6.8
14173,Jackass the Game,PlayStation2,SONY,6.9
14297,Goat Simulator,PlayStation4,SONY,4.9
14211,Way of the Samurai 3,PlayStation3,SONY,7.8
14229,Q*Bert,Dreamcast,SEGA,7.2
14293,Lost Empire: Immortals,PC,PC,6.9
14125,Little Witch Academia: Chamber of Time,PlayStation4,SONY,6.9
14346,Mega Man X7,PlayStation2,SONY,7.2
14338,Aegis Wing,Xbox360,MICROSOFT,7.0
14127,How to Train Your Dragon,Xbox360,MICROSOFT,7.8
14233,Ninja Gaiden 3,Xbox360,MICROSOFT,4.4
14360,ShellShock: Nam '67,Xbox,MICROSOFT,7.0
14190,Secrets of Raetikon,PC,PC,7.1
14202,Bleach: Shattered Blade,Wii,NINTENDO,7.3
14308,Pitfall: The Mayan Adventure,GameBoyAdvance,NINTENDO,8.8
14313,Tenchu: Fatal Shadows,PlayStation2,SONY,7.7
14325,GoldenEye: Rogue Agent,DS,NINTENDO,7.4
14201,Clockwork Empires,PC,PC,3.0
14299,Scarface: Money. Power. Respect.,PSP,SONY,3.1
14292,Tom Clancy's Splinter Cell Essentials,PSP,SONY,7.4
14141,Backbreaker,PlayStation3,SONY,7.0
14305,Prime World: Defenders,PC,PC,7.7
14206,Bleach: Soul Resurreccion,PlayStation3,SONY,7.0
14180,Triple Play Baseball,PC,PC,6.8
14272,The Legend of Heroes III: Song of the Ocean,PSP,SONY,7.3
14200,Micro Machines World Series,PC,PC,3.4
14188,Samurai Western,PlayStation2,SONY,7.7
14359,SD Gundam Force: Showdown!,PlayStation2,SONY,3.5
14155,Cornerstone: The Song of Tyrim,PC,PC,7.0
14355,Raving Rabbids: Alive & Kicking,Xbox360,MICROSOFT,5.6
14333,Formula Fusion,PC,PC,7.4
14222,Hotel Giant 2,PC,PC,2.5
14247,Wreckless: The Yakuza Missions,GameCube,NINTENDO,7.0
14218,Dynasty Warriors 8 Empires,XboxOne,MICROSOFT,6.8
14264,Samurai Warriors 2,PlayStation2,SONY,9.0
14344,Omega Quintet,PlayStation4,SONY,7.0
14363,Heroes of Might and Magic IV: Winds of War,PC,PC,7.4
14302,Transformers: Revenge of the Fallen,PC,PC,5.3
14253,Tom Clancy's Ghost Recon: Breakpoint,PC,PC,2.5
14223,Bee Movie Game,DS,NINTENDO,8.9
14284,Dragon Ball Z: Ultimate Tenkaichi,PlayStation3,SONY,5.3
14351,SINNER: Sacrifice for Redemption,Switch,NINTENDO,5.3
14234,Teenage Mutant Ninja Turtles 3: Mutant Nightmare,DS,NINTENDO,7.4
14130,Pirates of the Caribbean: At World's End,Xbox360,MICROSOFT,5.6
14300,Delta Force: Black Hawk Down,PlayStation2,SONY,8.8
14349,Vicious Circle,PC,PC,5.3
14291,SimAnimals,Wii,NINTENDO,2.2
14285,Mega Man Star Force: Leo,DS,NINTENDO,8.8
14331,Monster Rancher EVO,PlayStation2,SONY,6.8
14134,Black Sigil: Blade of the Exiled,DS,NINTENDO,7.5
14207,htoL#NiQ: The Firefly Diary,PlayStationVita,SONY,7.5
14316,Constantine,PlayStation2,SONY,7.7
14165,Mario Tennis: Ultra Smash,WiiU,NINTENDO,5.2
14144,DualPenSports,3DS,NINTENDO,3.5
14275,Castlevania: Lords of Shadow 2,PC,PC,7.7
14249,ESPN X Games Skateboarding,PlayStation2,SONY,7.7
14289,Toy Stunt Bike,3DS,NINTENDO,7.0
14340,TiQal,Xbox360,MICROSOFT,7.3
14171,Spider-Man: Edge of Time,PlayStation3,SONY,7.0
14329,Touhou: Scarlet Curiosity,PlayStation4,SONY,7.0
13879,Phantasy Star Universe,PC,PC,6.6
14036,Cuban Missile Crisis: The Aftermath,PC,PC,7.0
13869,Star Wars: The Force Unleashed II,PC,PC,5.9
13902,Lucidity,PC,PC,4.8
14120,Transformers: Dark of the Moon,Xbox360,MICROSOFT,6.5
13908,Sega Bass Fishing,Wii,NINTENDO,5.8
14093,Empathy: Path of Whispers,PC,PC,6.0
14069,Men in Black - The Series: Crashdown,PlayStation,SONY,5.9
13990,Bolt,PlayStation3,SONY,5.9
13851,Vambrace: Cold Soul,PC,PC,4.9
13906,FIFA Street,PlayStation2,SONY,7.9
14043,Playboy: The Mansion,PlayStation2,SONY,7.9
14122,Whacked!,Xbox,MICROSOFT,7.1
14034,Fist of the North Star: Ken's Rage,Xbox360,MICROSOFT,7.1
13971,Coded Arms,PSP,SONY,6.5
13920,Tom Clancy's Ghost Recon,GameCube,NINTENDO,5.1
13838,Need for Speed Undercover,PlayStation3,SONY,5.9
14026,Leisure Suit Larry: Magna Cum Laude,PC,PC,5.1
13957,Conflict Zone,PC,PC,5.3
14089,Mage Knight: Destiny's Soldier,DS,NINTENDO,7.1
13987,Faery: Legends of Avalon,PC,PC,6.0
14096,Zoo Empire,PC,PC,6.6
14025,Skylar & Plux: Adventure on Clover Island,PlayStation4,SONY,6.7
13937,From the Abyss,DS,NINTENDO,8.0
13873,"Shaman King: Legacy of the Spirits, Soaring Hawk",GameBoyAdvance,NINTENDO,6.5
13917,AquaNox 2: Revelation,PC,PC,7.6
13985,Lifeless Planet,PC,PC,6.5
14059,DOOM 3: BFG Edition,PC,PC,5.9
13852,Planet of the Apes: Last Frontier,PlayStation4,SONY,5.3
14103,Cars 3: Driven to Win,Switch,NINTENDO,5.1
13934,Loadout,PlayStation4,SONY,5.9
14121,King Arthur,PlayStation2,SONY,8.3
13925,Empire of the Ants,PC,PC,7.0
14041,Evergrace,PlayStation2,SONY,8.3
13998,Teenage Mutant Ninja Turtles,PlayStation2,SONY,7.6
13901,Ancient Wars: Sparta,PC,PC,7.1
13993,Nicktoons: Battle for Volcano Island,PlayStation2,SONY,7.1
13983,Dream (2013),PC,PC,5.8
14057,Surf's Up,PlayStation3,SONY,5.1
13941,TARTARUS,PC,PC,7.0
13955,Maximum Capacity: Hotel Giant,PC,PC,7.7
13895,Dino Crisis,PC,PC,8.6
14101,Those Who Remain,XboxOne,MICROSOFT,5.0
14042,AeternoBlade,3DS,NINTENDO,6.6
14078,NBA Live 07,Xbox360,MICROSOFT,5.0
13893,Namco Museum,Xbox,MICROSOFT,7.0
13988,LEGO Battles: Ninjago,DS,NINTENDO,7.7
14081,The Fast and the Furious,PlayStation2,SONY,6.6
13992,NASCAR 08,Xbox360,MICROSOFT,5.2
13965,GRIP: Combat Racing,Switch,NINTENDO,5.9
13946,Harvest Moon: Skytree Village,3DS,NINTENDO,5.9
13948,Postal 2: Share the Pain,PC,PC,8.3
13981,Chase: Cold Case Investigations - Distant Memories,3DS,NINTENDO,7.7
13924,Legion,PC,PC,6.6
13977,Coffee Crisis,Switch,NINTENDO,5.2
13989,Dark Void,PlayStation3,SONY,5.9
14022,Pillar,PlayStation4,SONY,6.6
13891,Final Fantasy Crystal Chronicles: Remastered Edition,PlayStation4,SONY,5.0
13938,NBA Live 15,PlayStation4,SONY,5.9
14014,The Simpsons Game,PSP,SONY,7.0
14038,Asterix & Obelix XXL 3: The Crystal Menhir,PlayStation4,SONY,5.2
13858,The Dark Crystal: Age of Resistance Tactics,Switch,NINTENDO,7.1
13912,Cars 3: Driven to Win,XboxOne,MICROSOFT,7.0
13944,Tamagotchi Connection: Corner Shop,DS,NINTENDO,7.7
14054,Rack N Ruin,PlayStation4,SONY,6.6
13959,LEGO Worlds,Switch,NINTENDO,7.0
